timestamp,pv_kwh,gshp_kwh,ashp_kwh,offtake_kwh,feedin_kwh,t_ballon,t_sol,t_ext,cop_gshp,cop_ashp,prix_eur_kwh
2026-05-29 13:15:00,7.986773912006785,0.013217652930878104,0.23435731128649787,0,5.498999999999796,19.53333346048991,14,35.29999923706055,6,5.5,0.00211
2026-05-29 13:30:00,7.61839033014889,0.013114829273879877,0.23637879522144795,0,5.6340000000000146,19.799999237060547,14.800000190734865,35.06666692097982,6,5.5,0.01746
2026-05-29 13:45:00,7.482595032807942,0.013145341998897492,0.23334710192680358,0,5.021999999999025,19.633333841959637,13.866666793823242,34.666666666666664,6,5.5,0.06504
2026-05-29 14:00:00,7.378856929482609,0.01341873900174687,0.2401006097346544,0,5.800000000001091,19.866666793823242,14.766666412353516,33.86666742960612,6,5.5,0.0052699999999999995
2026-05-29 14:15:00,7.130331431065083,0.01355468168387597,0.24159617447853088,0,5.337999999999738,19.833333333333332,14.066666603088379,34.333333333333336,6,5.5,0.08
2026-05-29 14:30:00,6.688768256938931,0.013857607019133866,0.24124150405824185,0,4.880999999999403,19.96666653951009,14.300000190734863,33.666666666666664,6,5.5,0.1586
2026-05-29 14:45:00,5.989577826915334,0.013591291454140446,0.24179655078053475,0,5.309999999999491,20.066666920979817,14.533333460489908,33.93333307902018,6,5.5,0.19484
2026-05-29 15:00:00,5.21929133946828,0.013090102939881035,0.23513597317039966,0,4.598000000001775,19.833332697550457,14.033333142598469,34.199999491373696,6,5.5,0.09781000000000001
2026-05-29 15:15:00,4.475176973931352,0.012861235788557678,0.23043274243921041,0,3.9619999999995343,20.166667302449543,14.933333396911621,33.8999989827474,6,5.5,0.09769
2026-05-29 15:30:00,3.907322345615973,0.013135636906139553,0.23358581825345753,0,3.594999999999345,19.700000127156574,13.799999872843424,33.53333282470703,6,5.5,0.10676000000000001
2026-05-29 15:45:00,3.4131590549693294,0.013352399858646094,0.23920638543367387,0,3.3400000000001455,19.700000127156574,14.633333524068197,33.63333384195963,6,5.5,0.13478
2026-05-29 16:00:00,3.011621681809082,0.013128524003535858,0.23594983534514904,0,2.985000000000582,19.833333333333332,14.399999936421713,34.03333282470703,6,5.5,0.10584
2026-05-29 16:15:00,2.548345881405534,0.012924180299058207,0.22991580279916524,0,3.0929999999989377,19.566666920979817,14.166666666666666,33.96666717529297,6,5.5,0.12453
2026-05-29 16:30:00,2.1391688804810185,0.013109116011764853,0.23631937795877456,0,2.811999999999898,19.933333079020183,14.799999872843424,33.53333282470703,6,5.5,0.13912
2026-05-29 16:45:00,1.746513945343342,0.012932844166178256,0.23614844361692666,0,2.32300000000032,19.766666412353516,13.96666653951009,33.166666666666664,6,5.5,0.16038
2026-05-29 17:00:00,1.498280872868946,0.012792027529794723,0.2303444754332304,0,1.6000000000003638,20.066666920979817,14.899999936421711,32.73333231608073,6,5.5,0.14122
2026-05-29 17:15:00,1.311786227637851,0.012585255427766243,0.22940081851184368,0,0.8019999999996799,19.833333333333332,14,31.6999994913737,6,5.5,0.16061
2026-05-29 17:30:00,1.1606385682825826,0.012507820870247087,0.22614910050481557,0,0.46299999999973807,19.799999872843426,14.399999936421711,30.766666412353516,6,5.5,0.17790999999999998
2026-05-29 17:45:00,0.9863161529342694,0.012435835340991616,0.22986222844570875,0,0.3250000000007276,20,14.733333587646486,30.099999745686848,6,5.5,0.19786
2026-05-29 18:00:00,0.7798268838416672,0.012459523737881681,0.2278098314255476,0,0.31600000000071304,19.666667302449543,14.033333142598469,29.333333333333332,6,5.5,0.17263
2026-05-29 18:15:00,0.5480062174254371,0.012839754257365712,0.2338103921636939,0,0.27700000000004366,19.899999618530273,14.866666475931803,28.766666412353516,6,5.5,0.17933000000000002
2026-05-29 18:30:00,0.37945921445393954,0.012849079454797902,0.2365251433774829,0,0.18399999999928696,19.566666920979817,13.899999936421711,28.299999872843426,6,5.5,0.19188999999999998
2026-05-29 18:45:00,0.253167760264713,0.012832313524078928,0.23200968411564826,0,0.15300000000024738,19.799999872843426,14.699999809265137,27.733333587646484,6,5.5,0.2139
2026-05-29 19:00:00,0.1466150572367548,0.012764051626436412,0.22993659579008818,0,0.07300000000032014,19.833333333333332,14.333333333333334,27.333332697550457,6,5.5,0.20018
2026-05-29 19:15:00,0.05088211410460301,0.013172867835499346,0.23334302662312983,0.0029999999969732016,0.016999999999825377,19.766666412353516,14.466666857401531,26.899999618530273,6,5.5,0.18606999999999999
2026-05-29 19:30:00,0.001973875116126841,0.012964922748040408,0.2373749314248562,0.08699999999953434,0,19.833333333333332,14.49999968210856,26.433333079020183,6,5.5,0.17959999999999998
2026-05-29 19:45:00,0,0.013007073829881846,0.23022654709219934,0.10900000000401633,0,19.766667048136394,14.333333015441893,26.200000127156574,6,5.5,0.16215000000000002
2026-05-29 20:00:00,0,0.013032969697858788,0.2376559497267008,0.11899999999877764,0,19.96666653951009,14.46666653951009,25.96666653951009,6,5.5,0.17872
2026-05-29 20:15:00,0,0.012945577706195763,0.23717028599977494,0.11699999999837019,0,19.666667302449543,14.133333206176758,25.600000381469727,6,5.5,0.16196000000000002
2026-05-29 20:30:00,0,0.013195719674229622,0.2331854255348444,0.11300000000483124,0,19.833332697550457,14.733333269755045,25.299999872843426,6,5.5,0.15524000000000002
2026-05-29 20:45:00,0,0.013399917445130995,0.24054362218827008,0.11699999999837019,0,19.5,14.099999745686848,24.833333333333332,6,5.5,0.14374
